Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,OHLVC_LAG_MACD,2,160,32,0.4434890411433831,0.0020580424914711216,32,RMSprop,37,0.5026229619979858,0.43284482285754616,0.45365175180033734,0.5026229776807416,-0.724366965579168
ADMR,OHLVC_LAG_MACD,3,224,128,0.20322940652177862,0.0005546303005608764,16,Adam,1,0.16792336106300354,0.14204216974834433,2.2876627188090715,0.1679233576969122,-0.14571241747815944
ADMR,OHLVC_LAG_MACD,4,128,192,0.25118896616100805,0.004656099332419734,64,AdamW,16,0.07001801580190659,0.05320683056755878,0.15550845245082373,0.07001801521577235,0.21091419532954758
ADMR,OHLVC_LAG_MACD,5,224,160,0.19931955655041092,0.004890005850340534,16,RMSprop,3,0.20871984958648682,0.17379925006822503,0.17177668713619645,0.20871984438205107,0.4911507659164578
ADMR,OHLVC_LAG_MA_EMA,1,160,32,0.4924419510046043,0.0037800917908668435,64,Adam,42,0.5621886849403381,0.4739044662578059,1.2957683872470593,0.5621886620095545,-1.895102460129955
ADMR,OHLVC_LAG_MA_EMA,2,96,192,0.10208270175653332,0.0016014134793904658,16,RMSprop,85,0.5520850419998169,0.47901375376977573,0.4529207059950332,0.5520850259833063,-1.0804484204947724
ADMR,OHLVC_LAG_MA_EMA,3,224,224,0.20364607520618938,0.0027265707433636677,16,RMSprop,11,0.16075149178504944,0.13545515592636598,2.2673007579678237,0.16075148270169573,-0.04993732655292682
ADMR,OHLVC_LAG_MA_EMA,4,128,160,0.3125582796274159,0.0004410594894981986,16,AdamW,13,0.06605742871761322,0.0498999637221677,0.15018618511015566,0.06605743559469901,0.2976589392828739
ADMR,OHLVC_LAG_MA_EMA,5,160,160,0.21350140712717763,0.0024793476167915326,16,RMSprop,10,0.1802598088979721,0.14847694002186454,0.1512448057774844,0.1802598237808518,0.6204582769158296
ADMR,OHLVC_LAG_MA_RSI,1,64,192,0.10778906489062907,0.0023160521254697447,32,RMSprop,6,0.5615081191062927,0.4697710951984317,1.4529211651889566,0.5615081255748128,-1.888097586677946
ADMR,OHLVC_LAG_MA_RSI,2,224,256,0.2441265456563102,0.0025478728463618166,16,RMSprop,57,0.512833297252655,0.44593313862055395,0.4451206023978684,0.5128333132276784,-0.7951364882009342
ADMR,OHLVC_LAG_MA_RSI,3,256,160,0.44224418990065595,0.00045012543738992425,64,RMSprop,1,0.16054797172546387,0.13834332873666974,2.3805205502121036,0.16054796434938443,-0.04728047703457228
ADMR,OHLVC_LAG_MA_RSI,4,256,32,0.4646799014573947,0.00033365500256670046,16,Adam,89,0.06597452610731125,0.04909181246335035,0.14462173385690405,0.06597452598992722,0.2994208689151667
ADMR,OHLVC_LAG_MA_RSI,5,192,256,0.36924894004443043,0.00423973984710851,16,RMSprop,49,0.22077323496341705,0.1791998081639736,0.18543210828809192,0.22077322416352846,0.4306826216556694
ADMR,OHLVC_LAG_MA_MACD,1,192,64,0.31984979896174137,0.0010955381111034338,32,RMSprop,2,0.5632234215736389,0.47110347573694994,1.3771582492320222,0.5632234147634572,-1.905769598660656
ADMR,OHLVC_LAG_MA_MACD,2,128,96,0.2748951519121773,0.002449549291187482,64,AdamW,7,0.5388609766960144,0.46523605804590046,0.42733065939283954,0.5388610131086504,-0.9819766945313937
ADMR,OHLVC_LAG_MA_MACD,3,160,128,0.28426955943255094,0.0005049614198351102,64,Adam,4,0.172101229429245,0.1426213828735732,2.124169001236537,0.17210123028506738,-0.20343143303629962
ADMR,OHLVC_LAG_MA_MACD,4,224,64,0.2904752318785283,0.0017585311644930028,16,AdamW,10,0.0661640465259552,0.04917319522591993,0.1442641598397298,0.06616404411254118,0.2953901270363587
ADMR,OHLVC_LAG_MA_MACD,5,32,224,0.4314958288360705,0.004673238828645853,32,RMSprop,24,0.20809215307235718,0.17010169327029875,0.1607520035962608,0.20809215334175046,0.49420672673385047
ADMR,OHLVC_LAG_EMA_RSI,1,256,160,0.356723858590128,0.00036892337112585217,16,RMSprop,44,0.5485329627990723,0.4561414225948052,1.3995631053243711,0.5485329615139887,-1.756165119196857
ADMR,OHLVC_LAG_EMA_RSI,2,224,192,0.3853558554385339,0.004785231973170055,64,RMSprop,20,0.45451104640960693,0.39536090050369904,0.3931292259735099,0.4545110415432288,-0.41004798758677774
ADMR,OHLVC_LAG_EMA_RSI,3,224,160,0.13978306243143362,0.000207017800255528,64,RMSprop,1,0.16942331194877625,0.14391774925514075,2.4522715064481435,0.1694233089437208,-0.16627165327307392
ADMR,OHLVC_LAG_EMA_RSI,4,256,256,0.16841023477556652,0.00018190801036825657,32,RMSprop,32,0.06607858836650848,0.049057097085982784,0.14609163058438346,0.06607858956803124,0.2972090373798689
ADMR,OHLVC_LAG_EMA_RSI,5,192,160,0.23214138077082966,0.0033857767275675384,64,RMSprop,70,0.270572304725647,0.2199235154977062,0.21686586183218268,0.2705722992248594,0.14487755689841508
ADMR,OHLVC_LAG_EMA_MACD,1,128,192,0.29042760005845036,0.004815302006867351,64,RMSprop,1,0.5720651149749756,0.4644168524492363,1.6442596066442463,0.572065144537994,-1.9977178071695358
ADMR,OHLVC_LAG_EMA_MACD,2,224,256,0.13367400461846343,0.0006739394778062538,16,Adam,91,0.5074813961982727,0.43018315463429385,0.4665361824020633,0.507481384981873,-0.7578639093685
