Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ACES,OHLVC_LAG_MA_EMA_RSI,1,256,160,0.4941227301615179,0.004519378129746248,16,Adam,11,0.9570649266242981,0.6765632298939855,0.17147395721003725,0.9570649689915253,0.028740444153559586
ACES,OHLVC_LAG_MA_EMA_RSI,2,224,160,0.3049249451207571,0.0026728329236491073,16,AdamW,1,0.34915220737457275,0.2565770667432464,0.2597455010867434,0.34915221326389606,0.6085609818608754
ACES,OHLVC_LAG_MA_EMA_RSI,3,224,160,0.42299670456162763,0.0038603377485023826,64,Adam,54,0.19847382605075836,0.15060243382087343,0.234170548809212,0.1984738376032419,0.6594737000591612
ACES,OHLVC_LAG_MA_EMA_RSI,4,192,192,0.17993390009996732,0.0029505110093581885,32,RMSprop,21,0.19549660384655,0.14710188270777008,0.09630685292998781,0.1954966101817878,0.6519582940645634
ACES,OHLVC_LAG_MA_EMA_RSI,5,128,160,0.3528800125555975,0.0012191382731223614,16,Adam,6,0.16872672736644745,0.1305746092240453,0.290970471117217,0.16872673230073526,0.14622990801643376
ACES,OHLVC_LAG_MA_RSI_MACD,1,256,192,0.16572910572044333,0.004754214790356793,32,Adam,1,0.7514324188232422,0.5572331889216618,0.15280672957544883,0.7514324781626938,0.4012681128529415
ACES,OHLVC_LAG_MA_RSI_MACD,2,256,192,0.4969692058283518,0.0004241788970428907,32,RMSprop,2,0.3570748269557953,0.276076415862287,0.266194470122683,0.3570748352818713,0.5905951306637318
ACES,OHLVC_LAG_MA_RSI_MACD,3,32,128,0.4206638811580862,0.00023943340589836963,64,Adam,55,0.19935065507888794,0.15036112386715264,0.2513018627813424,0.19935066072600088,0.656458281224302
ACES,OHLVC_LAG_MA_RSI_MACD,4,224,192,0.33205160500744857,0.002721343051228591,16,RMSprop,19,0.18802672624588013,0.14253882955936875,0.09391167259507367,0.18802672012993557,0.6780473776063382
ACES,OHLVC_LAG_MA_RSI_MACD,5,128,256,0.20598019607877088,0.004692170379283225,16,Adam,4,0.16429097950458527,0.12743589913523518,0.27218757903026597,0.16429096733389872,0.19053044483691772
ACES,OHLVC_LAG_EMA_RSI_MACD,1,256,256,0.24399647576819689,0.0019652030215631193,32,AdamW,3,0.7428759932518005,0.5140125886935131,0.1353655660178599,0.7428760430662048,0.4148257996750151
ACES,OHLVC_LAG_EMA_RSI_MACD,2,160,224,0.42993747145133876,0.0027075438792526748,32,AdamW,2,0.34855401515960693,0.26328542260372534,0.2546190357368771,0.34855402550209474,0.609901104810938
ACES,OHLVC_LAG_EMA_RSI_MACD,3,128,256,0.16687286975226734,0.0028447595780793223,32,RMSprop,39,0.21423247456550598,0.16413816554748997,0.2752624671532325,0.21423246784047817,0.603252036128775
ACES,OHLVC_LAG_EMA_RSI_MACD,4,192,128,0.36965155095288643,0.004778379813877231,32,RMSprop,17,0.20361210405826569,0.1563829469718708,0.10108994652819689,0.20361210789854367,0.622462560577802
ACES,OHLVC_LAG_EMA_RSI_MACD,5,160,32,0.35710232166392747,0.0022758262383159866,32,AdamW,25,0.15735690295696259,0.1245066256287101,0.29875056745403267,0.15735691536190166,0.25741732434332676
